seed_id,seed,cross_source_1_id,cross_source_1_name,cross_source_1_day,cross_source_2_id,cross_source_2_name,cross_source_2_day,by_products_id,by_products_name,score
Seed_010,米梅特葫蘆種子,Seed_033,阿澤瑪玫瑰種子,6,Seed_025,奧·哥摩羅漿果種子,2,Seed_033,阿澤瑪玫瑰種子,91
Seed_010,米梅特葫蘆種子,Seed_033,阿澤瑪玫瑰種子,6,Seed_030,塞爾法特爾沙果種子,2,Seed_033,阿澤瑪玫瑰種子,91
Seed_010,米梅特葫蘆種子,Seed_033,阿澤瑪玫瑰種子,6,Seed_028,多瑪青梅種子,2,Seed_033,阿澤瑪玫瑰種子,91
Seed_010,米梅特葫蘆種子,Seed_033,阿澤瑪玫瑰種子,6,Seed_020,克拉卡蘿蔔種子,3,Seed_033,阿澤瑪玫瑰種子,91
Seed_010,米梅特葫蘆種子,Seed_033,阿澤瑪玫瑰種子,6,Seed_029,瓦爾醋栗種子,2,Seed_033,阿澤瑪玫瑰種子,91
Seed_010,米梅特葫蘆種子,Seed_033,阿澤瑪玫瑰種子,6,Seed_027,輝鱗油梨種子,2,Seed_033,阿澤瑪玫瑰種子,91
Seed_005,坦塔爾矮瓜種子,Seed_045,中原羅勒草種子,5,Seed_020,克拉卡蘿蔔種子,3,Seed_016,傘葉無花果種子,96
Seed_005,坦塔爾矮瓜種子,Seed_038,巫茄種子,5,Seed_020,克拉卡蘿蔔種子,3,Seed_005,坦塔爾矮瓜種子,96
Seed_005,坦塔爾矮瓜種子,Seed_045,中原羅勒草種子,5,Seed_025,奧·哥摩羅漿果種子,2,Seed_016,傘葉無花果種子,95
Seed_005,坦塔爾矮瓜種子,Seed_045,中原羅勒草種子,5,Seed_029,瓦爾醋栗種子,2,Seed_016,傘葉無花果種子,95
Seed_005,坦塔爾矮瓜種子,Seed_038,巫茄種子,5,Seed_026,基薩爾種子,3,Seed_005,坦塔爾矮瓜種子,95
Seed_005,坦塔爾矮瓜種子,Seed_045,中原羅勒草種子,5,Seed_027,輝鱗油梨種子,2,Seed_016,傘葉無花果種子,95
Seed_005,坦塔爾矮瓜種子,Seed_045,中原羅勒草種子,5,Seed_024,謝爾達萊鳳梨種子,2,Seed_016,傘葉無花果種子,95
Seed_005,坦塔爾矮瓜種子,Seed_045,中原羅勒草種子,5,Seed_030,塞爾法特爾沙果種子,2,Seed_016,傘葉無花果種子,95
Seed_005,坦塔爾矮瓜種子,Seed_045,中原羅勒草種子,5,Seed_021,拉札罕檸檬種子,2,Seed_016,傘葉無花果種子,95
Seed_005,坦塔爾矮瓜種子,Seed_045,中原羅勒草種子,5,Seed_026,基薩爾種子,3,Seed_016,傘葉無花果種子,95
Seed_005,坦塔爾矮瓜種子,Seed_045,中原羅勒草種子,5,Seed_028,多瑪青梅種子,2,Seed_016,傘葉無花果種子,95
Seed_005,坦塔爾矮瓜種子,Seed_038,巫茄種子,5,Seed_028,多瑪青梅種子,2,Seed_005,坦塔爾矮瓜種子,95
Seed_005,坦塔爾矮瓜種子,Seed_038,巫茄種子,5,Seed_030,塞爾法特爾沙果種子,2,Seed_005,坦塔爾矮瓜種子,95
Seed_005,坦塔爾矮瓜種子,Seed_038,巫茄種子,5,Seed_021,拉札罕檸檬種子,2,Seed_005,坦塔爾矮瓜種子,95
Seed_005,坦塔爾矮瓜種子,Seed_038,巫茄種子,5,Seed_029,瓦爾醋栗種子,2,Seed_005,坦塔爾矮瓜種子,95
Seed_005,坦塔爾矮瓜種子,Seed_038,巫茄種子,5,Seed_027,輝鱗油梨種子,2,Seed_005,坦塔爾矮瓜種子,95
Seed_005,坦塔爾矮瓜種子,Seed_038,巫茄種子,5,Seed_024,謝爾達萊鳳梨種子,2,Seed_005,坦塔爾矮瓜種子,95
Seed_005,坦塔爾矮瓜種子,Seed_038,巫茄種子,5,Seed_025,奧·哥摩羅漿果種子,2,Seed_005,坦塔爾矮瓜種子,95
Seed_005,坦塔爾矮瓜種子,Seed_038,巫茄種子,5,Seed_020,克拉卡蘿蔔種子,3,Seed_005,坦塔爾矮瓜種子,94
Seed_005,坦塔爾矮瓜種子,Seed_045,中原羅勒草種子,5,Seed_020,克拉卡蘿蔔種子,3,Seed_016,傘葉無花果種子,94
Seed_005,坦塔爾矮瓜種子,Seed_045,中原羅勒草種子,5,Seed_025,奧·哥摩羅漿果種子,2,Seed_016,傘葉無花果種子,93
Seed_005,坦塔爾矮瓜種子,Seed_038,巫茄種子,5,Seed_024,謝爾達萊鳳梨種子,2,Seed_005,坦塔爾矮瓜種子,93
Seed_005,坦塔爾矮瓜種子,Seed_045,中原羅勒草種子,5,Seed_030,塞爾法特爾沙果種子,2,Seed_016,傘葉無花果種子,93
Seed_005,坦塔爾矮瓜種子,Seed_045,中原羅勒草種子,5,Seed_029,瓦爾醋栗種子,2,Seed_016,傘葉無花果種子,93
Seed_005,坦塔爾矮瓜種子,Seed_038,巫茄種子,5,Seed_028,多瑪青梅種子,2,Seed_005,坦塔爾矮瓜種子,93
Seed_005,坦塔爾矮瓜種子,Seed_038,巫茄種子,5,Seed_029,瓦爾醋栗種子,2,Seed_005,坦塔爾矮瓜種子,93
Seed_005,坦塔爾矮瓜種子,Seed_038,巫茄種子,5,Seed_027,輝鱗油梨種子,2,Seed_005,坦塔爾矮瓜種子,93
Seed_005,坦塔爾矮瓜種子,Seed_038,巫茄種子,5,Seed_030,塞爾法特爾沙果種子,2,Seed_005,坦塔爾矮瓜種子,93
Seed_005,坦塔爾矮瓜種子,Seed_045,中原羅勒草種子,5,Seed_028,多瑪青梅種子,2,Seed_016,傘葉無花果種子,93
Seed_005,坦塔爾矮瓜種子,Seed_045,中原羅勒草種子,5,Seed_024,謝爾達萊鳳梨種子,2,Seed_016,傘葉無花果種子,93
Seed_005,坦塔爾矮瓜種子,Seed_045,中原羅勒草種子,5,Seed_027,輝鱗油梨種子,2,Seed_016,傘葉無花果種子,93
Seed_005,坦塔爾矮瓜種子,Seed_038,巫茄種子,5,Seed_025,奧·哥摩羅漿果種子,2,Seed_005,坦塔爾矮瓜種子,93
Seed_005,坦塔爾矮瓜種子,Seed_045,中原羅勒草種子,5,Seed_026,基薩爾種子,3,Seed_016,傘葉無花果種子,93
Seed_005,坦塔爾矮瓜種子,Seed_045,中原羅勒草種子,5,Seed_021,拉札罕檸檬種子,2,Seed_016,傘葉無花果種子,93
Seed_005,坦塔爾矮瓜種子,Seed_038,巫茄種子,5,Seed_021,拉札罕檸檬種子,2,Seed_005,坦塔爾矮瓜種子,93
Seed_005,坦塔爾矮瓜種子,Seed_041,蜜檸檬種子,5,Seed_020,克拉卡蘿蔔種子,3,Seed_022,晶亮蘋果種子,93
Seed_005,坦塔爾矮瓜種子,Seed_038,巫茄種子,5,Seed_026,基薩爾種子,3,Seed_005,坦塔爾矮瓜種子,93
Seed_005,坦塔爾矮瓜種子,Seed_041,蜜檸檬種子,5,Seed_029,瓦爾醋栗種子,2,Seed_022,晶亮蘋果種子,92
Seed_005,坦塔爾矮瓜種子,Seed_041,蜜檸檬種子,5,Seed_030,塞爾法特爾沙果種子,2,Seed_022,晶亮蘋果種子,92
Seed_005,坦塔爾矮瓜種子,Seed_041,蜜檸檬種子,5,Seed_026,基薩爾種子,3,Seed_022,晶亮蘋果種子,92
Seed_005,坦塔爾矮瓜種子,Seed_041,蜜檸檬種子,5,Seed_025,奧·哥摩羅漿果種子,2,Seed_022,晶亮蘋果種子,92
Seed_005,坦塔爾矮瓜種子,Seed_041,蜜檸檬種子,5,Seed_027,輝鱗油梨種子,2,Seed_022,晶亮蘋果種子,92
Seed_005,坦塔爾矮瓜種子,Seed_041,蜜檸檬種子,5,Seed_021,拉札罕檸檬種子,2,Seed_022,晶亮蘋果種子,92
Seed_005,坦塔爾矮瓜種子,Seed_041,蜜檸檬種子,5,Seed_028,多瑪青梅種子,2,Seed_022,晶亮蘋果種子,92
Seed_005,坦塔爾矮瓜種子,Seed_041,蜜檸檬種子,5,Seed_024,謝爾達萊鳳梨種子,2,Seed_022,晶亮蘋果種子,92
Seed_008,帕薩納紅茄種子,Seed_034,亞麻種子,5,Seed_020,克拉卡蘿蔔種子,3,Seed_034,亞麻種子,96
Seed_008,帕薩納紅茄種子,Seed_034,亞麻種子,5,Seed_028,多瑪青梅種子,2,Seed_034,亞麻種子,95
Seed_008,帕薩納紅茄種子,Seed_034,亞麻種子,5,Seed_025,奧·哥摩羅漿果種子,2,Seed_034,亞麻種子,95
Seed_008,帕薩納紅茄種子,Seed_034,亞麻種子,5,Seed_026,基薩爾種子,3,Seed_034,亞麻種子,95
Seed_008,帕薩納紅茄種子,Seed_034,亞麻種子,5,Seed_021,拉札罕檸檬種子,2,Seed_034,亞麻種子,95
Seed_008,帕薩納紅茄種子,Seed_034,亞麻種子,5,Seed_029,瓦爾醋栗種子,2,Seed_034,亞麻種子,95
Seed_008,帕薩納紅茄種子,Seed_034,亞麻種子,5,Seed_024,謝爾達萊鳳梨種子,2,Seed_034,亞麻種子,95
Seed_008,帕薩納紅茄種子,Seed_034,亞麻種子,5,Seed_030,塞爾法特爾沙果種子,2,Seed_034,亞麻種子,95
Seed_008,帕薩納紅茄種子,Seed_034,亞麻種子,5,Seed_027,輝鱗油梨種子,2,Seed_034,亞麻種子,95
Seed_008,帕薩納紅茄種子,Seed_039,羅蘭莓種子,5,Seed_020,克拉卡蘿蔔種子,3,Seed_019,血紅奇異果種子,94
Seed_008,帕薩納紅茄種子,Seed_035,多實玉米種子,5,Seed_020,克拉卡蘿蔔種子,3,Seed_023,新薯芽塊,94
Seed_008,帕薩納紅茄種子,Seed_034,亞麻種子,5,Seed_020,克拉卡蘿蔔種子,3,Seed_034,亞麻種子,94
Seed_008,帕薩納紅茄種子,Seed_035,多實玉米種子,5,Seed_025,奧·哥摩羅漿果種子,2,Seed_023,新薯芽塊,93
Seed_008,帕薩納紅茄種子,Seed_034,亞麻種子,5,Seed_025,奧·哥摩羅漿果種子,2,Seed_034,亞麻種子,93
Seed_008,帕薩納紅茄種子,Seed_034,亞麻種子,5,Seed_029,瓦爾醋栗種子,2,Seed_034,亞麻種子,93
Seed_008,帕薩納紅茄種子,Seed_034,亞麻種子,5,Seed_030,塞爾法特爾沙果種子,2,Seed_034,亞麻種子,93
Seed_008,帕薩納紅茄種子,Seed_034,亞麻種子,5,Seed_027,輝鱗油梨種子,2,Seed_034,亞麻種子,93
Seed_008,帕薩納紅茄種子,Seed_035,多實玉米種子,5,Seed_027,輝鱗油梨種子,2,Seed_023,新薯芽塊,93
Seed_008,帕薩納紅茄種子,Seed_034,亞麻種子,5,Seed_028,多瑪青梅種子,2,Seed_034,亞麻種子,93
Seed_008,帕薩納紅茄種子,Seed_034,亞麻種子,5,Seed_024,謝爾達萊鳳梨種子,2,Seed_034,亞麻種子,93
Seed_008,帕薩納紅茄種子,Seed_035,多實玉米種子,5,Seed_028,多瑪青梅種子,2,Seed_023,新薯芽塊,93
Seed_008,帕薩納紅茄種子,Seed_035,多實玉米種子,5,Seed_024,謝爾達萊鳳梨種子,2,Seed_023,新薯芽塊,93
Seed_008,帕薩納紅茄種子,Seed_035,多實玉米種子,5,Seed_029,瓦爾醋栗種子,2,Seed_023,新薯芽塊,93
Seed_008,帕薩納紅茄種子,Seed_035,多實玉米種子,5,Seed_030,塞爾法特爾沙果種子,2,Seed_023,新薯芽塊,93
Seed_008,帕薩納紅茄種子,Seed_039,羅蘭莓種子,5,Seed_021,拉札罕檸檬種子,2,Seed_019,血紅奇異果種子,93
Seed_008,帕薩納紅茄種子,Seed_034,亞麻種子,5,Seed_026,基薩爾種子,3,Seed_034,亞麻種子,93
Seed_008,帕薩納紅茄種子,Seed_039,羅蘭莓種子,5,Seed_029,瓦爾醋栗種子,2,Seed_019,血紅奇異果種子,93
Seed_008,帕薩納紅茄種子,Seed_039,羅蘭莓種子,5,Seed_027,輝鱗油梨種子,2,Seed_019,血紅奇異果種子,93
Seed_008,帕薩納紅茄種子,Seed_039,羅蘭莓種子,5,Seed_030,塞爾法特爾沙果種子,2,Seed_019,血紅奇異果種子,93
Seed_008,帕薩納紅茄種子,Seed_039,羅蘭莓種子,5,Seed_026,基薩爾種子,3,Seed_019,血紅奇異果種子,93
Seed_008,帕薩納紅茄種子,Seed_039,羅蘭莓種子,5,Seed_025,奧·哥摩羅漿果種子,2,Seed_019,血紅奇異果種子,93
Seed_008,帕薩納紅茄種子,Seed_039,羅蘭莓種子,5,Seed_028,多瑪青梅種子,2,Seed_019,血紅奇異果種子,93
Seed_008,帕薩納紅茄種子,Seed_034,亞麻種子,5,Seed_021,拉札罕檸檬種子,2,Seed_034,亞麻種子,93
Seed_008,帕薩納紅茄種子,Seed_039,羅蘭莓種子,5,Seed_024,謝爾達萊鳳梨種子,2,Seed_019,血紅奇異果種子,93
Seed_008,帕薩納紅茄種子,Seed_035,多實玉米種子,5,Seed_026,基薩爾種子,3,Seed_023,新薯芽塊,93
Seed_008,帕薩納紅茄種子,Seed_035,多實玉米種子,5,Seed_021,拉札罕檸檬種子,2,Seed_023,新薯芽塊,93
